feature_1,feature_2,feature_3,feature_4,target
0.5217920752805693,0.39284830203184945,0.6336138876009039,0.5484708830525106,1
0.6358046562008047,0.3335619736757671,0.296237808872646,0.17341274761755757,1
0.42127642682913824,0.23028798030345207,0.4335441473291612,0.6919224326698404,0
0.49133120563868776,0.5689169301167821,0.5120709491574309,0.2598759611452312,1
0.4227460075836807,0.5553470970193691,0.18113335315040957,0.3036024703555842,0
0.48920659940740885,0.23239927125215495,0.5691554209816952,0.5210644898682484,0
0.3656984795458732,0.4981465286848826,0.2601714512370707,0.177024504253494,0
0.45124554238292064,0.5411384703584541,0.4642363535400208,0.13617828119619554,1
0.5341625039529503,0.4007707616277321,0.2717149419503132,0.25356022266311,0
0.23048267211880424,0.4733961914824522,0.5753839742005655,0.4282539262874563,0
0.47924284395654804,0.6837734470211545,0.14941507773001939,0.40571589281596415,0
0.6208713619562946,0.3182866238711354,0.26110443722913795,0.6860779568200758,1
0.4676532607689114,0.6848986559863872,0.35517386047341604,0.8450812155979953,1
0.450860534695335,0.26584075426346465,0.4264739639110435,0.04681960421456809,0
0.46095617691017243,0.5846017993300036,0.4697146336792044,0.5991578587932387,1
0.1404686393414933,0.6000638483757342,0.3370232259217139,0.5474064354340236,0
0.15627424025854975,0.5856314313790667,0.4067546286661861,0.4247807528625443,0
0.44817513525745734,0.42716476194388475,0.16706129813925719,0.7047860740476207,1
0.4910470786894017,0.6044021211000399,0.5722383188493453,0.3147384006081088,1
0.3175538138264862,0.6717484697627188,0.7301801367857966,0.6247663106940924,1
0.16222350427434704,0.5683321150098174,0.47317608818416057,0.6956514919217334,0
0.05278306112230014,0.31008103933440095,0.11888066926082093,0.686286051012319,0
0.5759417899712448,0.6089646040784287,0.16873284237333408,0.24484347897167116,0
0.43316931853724727,0.27736018488560427,0.5662981614804943,0.6520534015653405,0
0.23804024504973387,0.503114331070641,0.4466950435173679,0.5045740791408998,0
0.4982834229953479,0.7226410022947831,0.2497687372448957,0.2008669849734375,1
0.5770929701975119,0.2754063573003541,0.614783168817188,0.6537074336441009,1
0.5268662035770179,0.3831402068172872,0.45341145837329067,0.3276208584569205,1
0.28579856787884284,0.8324543739362531,0.19120061505146588,0.4832706179770725,0
0.36992203047737804,0.11574323293060844,0.4452300269308885,0.6180898234286649,0
0.43387900400211243,0.7252941775046549,0.682741035227562,0.048394813873447746,1
0.10977839053465561,0.38144484359790604,0.6070188917320468,0.4620052876449217,0
