feature_1,feature_2,feature_3,feature_4,target
-0.2664561243117619,0.2819515383154075,-0.5171340889409896,-1.7922285094856312,0
1.1199950704327089,-0.8171290464147314,-0.07545811797587557,0.8025242315357843,1
0.24700018793865203,1.166010732523273,-2.549557697041232,-0.5692026387139516,0
-1.545394225412741,0.29158512084631516,2.0404547576143837,-0.45618542112937316,0
1.0043731632149153,1.0842479294533942,-0.046414576831911296,1.3458832233403535,1
0.030959509178831626,1.0481430626582253,0.9993780886518598,0.22227446043436275,1
0.25393060794448963,-1.1382355644106348,-0.15959262036188868,-1.1641743319422577,1
0.3111343014910728,-0.44112292594055785,1.232472493547688,-2.3103177392681804,0
-0.9053769941121952,-1.47922273839405,0.5150651666445609,0.5715546500177058,0
-0.3765077338731714,-0.6409908450982419,0.30505676162907375,0.25182726387705645,0
-0.6084879965287361,0.2289952934619889,0.42271171792933654,0.38923934067750066,0
-1.7789723770794055,-0.8902542340572726,0.5471553208529804,0.8038838754304679,0
0.5301540534517009,0.8684270409632235,0.3533774137887849,0.18756510637232549,0
0.5669001156998603,-0.5518965632588526,-1.0403123817986886,0.6184868041794135,1
-1.5153766238167112,0.04384045468080566,-1.560583490879335,0.4173174107980103,0
0.1228753955644024,0.14570761860755196,0.5016165085333708,-1.5742848754708256,0
0.3476498192833285,-0.17972178017465382,1.6047231241207431,1.0146209023124142,0
0.7542504334982817,0.9148237650656187,-0.896025365338712,0.27212513574092906,0
0.027972904139465935,-0.19322907885037693,-0.5041542426186819,1.1592058924426234,0
-0.6046880425580301,0.49117026739925845,-0.3893422300370451,0.25256618765533273,0
-0.9258917871760429,0.821262655053242,0.7119942715087343,-0.3254428048921739,1
-0.6528590801355796,1.2700538607250624,-1.298228168752518,1.0752551500842438,0
-0.6433562040830398,-0.3159593126343052,-1.3277462689655959,-0.27723292193733007,0
1.8736318948127952,1.3798384186026091,-1.1325566409121364,0.26821353122441594,0
-0.9951158828964676,0.09170583327636948,-0.9142534840810325,0.16346814744073482,0
-2.1062851665343394,-0.8691016824219382,-0.6041179926588406,0.2524783920400991,0
0.25508011527442315,0.9803075594341742,1.87773188683395,-0.9492828169020873,1
-0.9865560533349235,-1.1337512738361306,-0.03582557531992053,0.8532929221549354,0
-0.02053765769483662,-0.14037764271606565,1.6853781860318178,0.6026860112209583,0
-0.4875271708849131,-0.7094043395895342,0.9913729871933862,-1.1226182011604162,0
0.17866491888909572,1.5911938334254982,-1.8239046011915496,0.04802678357327689,0
-2.9240017023182294,-0.2582923855249678,-0.6347011759736122,-0.2187448380052238,0
1.2092439370727264,0.36677803855953495,-1.3974920530080106,-0.6308849946903544,0
-1.4164050359934584,1.520443183464991,0.21530612744093852,-0.7839626460463653,1
-0.7854757547717515,0.5447907186782321,0.8846037390639148,-1.02733456648827,0
0.7559951454404825,0.2990438842822304,-0.9189642911715646,-0.20954124926446255,0
-0.8952315176839272,0.35183337352121313,0.19716840878795758,0.5825571831694946,0
0.11676909817059863,0.8595135492957933,-0.15922615450069427,1.8869107710528195,0
0.6072361305963317,-0.07141676382596786,0.6481819767917649,1.2859985761934258,1
-0.7229597985540678,1.1129902462063437,-0.562339941511989,-0.846343061664863,0
-0.11444145383638835,1.5774410415621687,0.8391626563254623,1.5059157870236848,1
0.7468599477980961,2.919497130429071,0.5275156679818429,-1.3772401848817044,1
0.840257153851728,0.3132986602887924,-0.44430170143784425,0.4877241926013124,0
-0.40809827082385347,0.3259490799056661,-0.7641663293262746,-0.41275765598221087,0
-1.0248845476998,-0.01898442442004324,-0.14862654632674688,1.507306343188668,0
0.05706232825669353,1.2054349174614543,-0.1185742999621959,-0.8366631723177395,0
-0.00358100566750668,1.9529063915246947,-0.4248307707662081,-0.46683079774004843,0
0.8343903913010676,1.2620067612537695,0.6427093335937721,-0.7951805721416985,1
0.6806860936945264,0.3240307853905177,1.8240138898282823,1.928237946625794,1
-1.1108980727486506,-1.2293468947758297,-0.9184147299422418,-0.720871176184706,0
-0.23999917498033074,-0.36944148374233676,-0.7027856271247143,0.9074255748967446,0
-0.30904592356391564,0.752991050854729,1.78785142040758,-0.9902481439226966,1
0.25876438667195767,-0.8559140113196336,-0.6384661235299018,-0.7543940091894362,1
-0.34356058979127363,-1.2035710883721908,2.2560279798850535,-0.5074086106426862,0
-0.2730950379862017,-1.0281570857589377,0.05917377546394161,-0.38237547903176566,0
0.29891196010918375,-0.7530547002272002,0.899312543132329,1.504986789116052,0
-0.4058061135727082,-0.43928745113005996,-1.1602506366231546,-1.1582772288448442,0
-0.8161341866702078,-0.7864471553176046,-1.6942871197470855,0.653590995856596,0
-0.8613555288072707,0.47025888260015253,0.6690735132881487,0.5732515517797219,0
0.2834068031001295,-0.12306331390889898,1.39217895406353,-1.3398179932515213,0
-0.04446176507159654,1.129646652952248,-0.23680319702945296,-1.0817961488582806,0
-0.01635563707463405,0.5482584420877435,-0.41246393989764657,-0.27695084929941277,0
-1.1285537177981988,1.3381723403506574,-0.7327259936662662,-0.14490390051484656,0
-0.9511396453616482,2.3890273988203496,0.6837324709720035,-1.8677199012841084,1
-0.028767610257336974,1.6468749885970002,-0.9829949905229003,1.183926766796846,0
-1.2564720160060294,-0.23915070698555668,-0.07710316669147234,0.2650999836781929,0
-0.32933413413428597,-1.0287815064912975,-0.18437923671652098,1.50525063241707,0
1.6111098668947526,0.576656557868554,1.879061815217734,0.5005792456558269,1
-0.6002367340615824,-0.19599804370474705,-0.4279323784853518,1.059062192887423,0
1.093143953883712,-0.5711616933348594,0.523735238592732,-1.526192616645787,1
0.15053895240955803,-0.39284415319555477,-0.8195388760389157,-1.7339634964738306,0
0.6323229285942811,1.5732044456152718,-0.375166154830806,-1.6586766927450336,0
-0.6634232709569103,0.7614531469148762,0.882897072564658,-0.8575926095839242,1
-1.4742576333228046,-0.8859542239959365,-0.2647982621285159,-0.5444425561736884,0
-0.48706649463017904,1.1566505388563177,1.3395997187746127,-0.609003734950943,1
-2.5596334194139283,-0.14340282639869226,-0.8451635726681491,-1.666381516276973,0
-0.34458490325379837,-0.23317425007520998,-1.4411866586983721,1.8098247650059485,0
-1.508832408997227,1.801966043828408,-0.6375511228067016,-0.45250132501219054,1
2.7033872577757823,1.0670545271955154,1.0343136272139513,1.0548667768376891,1
0.5414838281107419,1.1949136950099417,0.06377234782269874,0.0702742329776874,0
-1.2342106515039641,-0.9896100017000379,0.13563882439704042,-0.14355555511208923,0
-0.42666538032106405,-0.8098981411982884,-0.2853190375342793,0.929040625762895,0
0.1348336366263356,1.7076486059386402,0.2729011374152437,2.61769891401911,1
0.11477221289790467,0.6023733703527225,1.376597618922422,-0.5644821934272412,1
1.0803494936438003,-0.18405917281570514,-0.19465533268827168,0.7768996100467568,1
-2.1263389355143674,0.7179200887688789,-0.37156983007045863,0.39414942527535896,1
-0.47381592230455427,1.2119189300521724,-0.016133626534599512,0.891731647242866,1
-1.9605387880035192,-0.25490013488238145,2.48532903045896,1.3398514346935457,0
0.023353953976559774,-2.1170953810130513,0.9453530651765548,-0.2895594321270268,0
-1.1150135680075663,0.4285209782136163,0.6999861992960995,-0.20844274155332468,0
1.3003212370046275,0.3629192345294401,-0.3936954863742558,-0.5364173878092942,1
-0.3791497993720815,0.5035238720832527,-0.5145450272530441,-1.8855780355008556,0
0.6472382146380298,-0.9001081616419082,-0.6345695313022363,1.4967625703154261,1
-0.43703190132370895,-0.7313789656969675,1.8049474272154116,-1.9711919092977879,0
0.31971489995116525,0.6944563212967699,1.279368347635191,-1.489356498860937,1
-0.46531382451723863,0.5217740457808773,0.510973863594646,0.4872648297187015,0
-1.5449669463808726,1.8825776474214841,1.8292993325348907,-0.5530155147584461,1
1.2182957582023204,0.08562400766908511,2.038336256869239,-0.5260790187488734,1
0.2728369765319162,0.9917576229555995,0.499213237344062,-0.08173059993889453,1
0.8382721428608989,-0.40590258336788615,1.3003417565446296,0.48581526180406076,0
-0.4832997083908727,1.3682032648582068,-0.046920517841298935,-0.6700494448025595,0
1.0670646692482286,1.4255677934337108,0.2201542174567646,0.7078766957282084,1
0.5988555510371536,-0.7305896713782288,-0.5874770572084198,-0.10900249844311609,1
0.6558895674664862,-0.33021848198390386,0.6441344026254443,-1.1068950673815892,0
1.4967576739057478,-0.9084697188281188,-1.537303149446307,0.9990206388954781,1
-0.8216878502338135,-1.367586169510428,-1.0231870773221823,1.427724466606119,1
0.6658991200599521,1.3036283952296135,0.19460215290817043,-0.2677091789935148,1
0.05140078667130334,-0.7963551236810377,-0.017098103981938725,0.26288395120723457,0
0.01141259099820041,1.066724940805905,0.11808033370556086,0.3188076790677338,0
0.3033223221604521,-0.15614309205169363,-0.16100507411985981,0.8757904382537868,1
2.7300466785693716,-0.37856318865204003,0.24794306994598606,1.5240552080058316,1
1.024648291767835,-0.16528040601875615,-1.4035952830648464,-0.07734471489316964,1
-0.8688537039624724,1.2486276207098328,-0.11868976017265567,1.4288737348468974,1
-0.28458385560590993,-0.6478723829114723,0.5056527440866284,-0.878844679752655,0
-1.4810788982637944,0.19009360202638892,0.9661989029095409,0.004379185848068403,0
1.5867566180817754,1.1982557323034817,-0.2939079534295278,-1.0311177482230325,0
0.6619859822208104,-0.48410878600744783,-1.2170781356063671,-0.7087630371317256,1
-0.13548710134169278,1.122068143599402,-2.0428966013427083,-0.11607590764046212,0
-1.0749316670483444,1.0300197198352055,-0.34189548601021963,0.5132672234532565,0
0.6396814163389579,0.02200920174850841,-0.7817655442840459,1.6026467263782307,1
2.9885134724261286,1.2742415646438867,0.3244258120895034,-1.7849387899722675,1
0.9635000182989388,-0.5457780428743177,0.5468950552872623,2.638086006399022,1
-1.2368103229579377,0.9569480451777805,-0.34661995883575897,0.3862043735814653,0
1.5026602520086632,-2.751220399452702,0.28788841271341015,0.6170315435547946,1
-0.6714507181773753,0.5715325297202866,1.9496712095226718,0.4504789488284388,1
1.2855734170345523,0.35255088814900853,-1.5424235722141495,-1.1444367105062552,0
-1.787778378024758,-0.21212101285109966,0.6336089297158094,1.4843302167254482,0
-2.3082131664071395,-1.838507696409725,1.078490316341106,0.25451723614563215,0
0.2479769549408333,0.7841029527399468,-1.2143061358910259,-0.011586518154889501,0
-0.8026949554367071,0.028260146174145778,-1.1626771885394003,0.6119998497878161,0
-0.05804655574702087,0.09837803058361257,1.01506509848075,-1.2441204396527423,0
-0.3875415544748024,-0.685688913801668,-0.07343631491508533,1.4117548637565496,0
0.590908055834029,-0.6533519535951482,-0.5318086072642976,-0.39506112774416113,1
-0.2999532281608546,-0.5651992932327512,-0.9146418564204757,-0.8896000242101376,0
0.3267140798186024,0.4069229717635027,-0.5151708118665788,1.233457992953378,0
-0.10112855235692338,-0.27598714888772446,-0.6235029912573018,0.2950319897917869,0
-0.19103646535714758,-1.1487579074524659,0.5383828059848412,-0.6615667407010384,0
0.8705866485003388,0.19400020115203273,-0.2263385421901029,-1.9889502797190113,0
-1.606202452318024,-0.1644737043965634,1.4154574820101564,-0.0052064767833720944,0
0.2068528308064631,0.8663449907066997,0.06973776737268117,-0.41308031762387765,0
0.037408643662016426,0.20327708273780776,1.0334266082102008,0.18636613993514578,0
-0.49638619203840373,1.375989580675267,-0.1443659303885617,1.2554577604609303,1
0.6260471199392204,1.2855981453253227,0.24437512976416706,-0.11289576884882924,1
-0.888405444299717,0.34591466268528454,0.336190306066694,0.35119318092098534,0
-0.42391839984004664,0.7541500926995769,-0.7966142971855737,0.4127266088130856,0
-0.011395485830733394,-0.7812665340729203,0.6150437823267487,-0.687305399610465,0
0.5359435425345674,0.23015777523995404,-1.3003463466496772,0.04247689828391067,0
-1.1428204313462673,-0.44782549688877626,0.9594715387304052,-0.08972188988401408,0
-0.21951315928594187,-0.8700797372887782,0.7962938466492504,1.0837265821665478,0
1.126388458707514,-0.9131828525408242,-2.1920783159557233,-0.8239594987035072,1
-0.5712020954832048,-1.6621798112094197,-1.0841846419442795,0.7078136758553087,1
-0.6864572850368126,1.4199252459953522,-1.0420866071689832,-0.642178925057937,0
-1.1451755823615242,1.7757727554073244,-0.40902253814111345,0.17604949927417393,1
0.2392612114646896,-0.8338298488226907,-0.013737069759571983,0.5557145443442417,0
0.614590502369501,-1.7774173638430963,-0.2187840837768092,-0.04069670868419771,1
-1.5658226190607945,-0.3816425880048246,-0.007965885457013334,-0.22488172435234016,0
1.641092570548981,-0.5415127371864376,-2.0690002944073003,-0.5424172088719472,1
0.05527815348025409,0.17572424943800793,0.5287244470813591,-0.36019575395676684,0
-0.6068895996469238,-0.2791382451005654,0.06130323508050068,1.6835031639493583,0
-1.0419943157717304,-0.181541066501515,0.6508839839693843,-0.45866936030843597,0
-0.4360590311624804,-0.14041558922298633,-2.1404734015969944,-1.3678564280158259,0
0.37905396786289647,0.1446235494627054,-1.002084024154757,0.7345930068303551,0
0.6360525675881423,0.8153276719609934,-0.983734929690141,0.7664181120142095,0
-0.9191947669627711,2.255475966179809,0.8853946068355857,-0.7748243130915051,1
-0.8321907593162977,0.5345998673020343,0.0662624049297756,-0.6631360007809963,0
-0.16005917738524097,-0.7200978667772012,-0.23007138939530092,1.9458454639021676,0
-0.6711865407366601,0.2204399157353811,-0.12284485508958368,-0.8535436509047939,0
2.4547040287091804,-0.09279666809446394,0.39031549891452466,1.030319965993654,1
0.29643378667274617,-1.7054190028390355,0.2611563414662623,-0.10484034831929971,1
-0.8239343662853924,0.06449702522003882,0.5047679207141978,0.36749057586861367,0
-0.18586647673373305,0.3214860645196608,0.9893074705825138,-0.3117009116172675,0
0.018921763486536937,-0.1225154613359668,-1.0921577876785005,-0.1517950358342056,0
1.5721380270400949,-0.01264133114764511,1.0918230511703786,0.09740475202114,1
0.9339371829130171,0.18991657336384704,0.12972530420793738,0.8685389865193449,1
0.10449665321675425,0.9427497166215113,-1.2094248266716403,0.13794655022445262,0
-0.41832806839948805,-1.7784979270989945,-0.9930406027693022,-0.007603985418777954,1
-0.9945674804097392,1.4489598380427267,0.7476360877200712,-1.4027253887659834,1
-0.8243084894907148,-0.29996282688980413,1.3923084472539733,-0.5889657785386396,0
0.8493475525921405,-1.7811525757755111,0.5509561982991704,-0.2601174746437923,1
0.235603560045948,-0.5103470951436395,1.4056929572295063,-0.375570271347605,0
-0.7242669736095986,-0.13039422599809716,2.627832692886437,1.09216895613697,0
1.6088145392497473,1.4396128748380794,1.0951081716639866,0.5207786199408078,1
-0.4294779029543132,-1.3672258302340257,0.2670919507434566,0.23341956571282857,0
-0.4117070346314923,-1.8919458297465066,0.7937303675620454,-0.057183743915518705,0
-0.4991302365490749,1.2135901078293039,0.6098927145716726,0.7288409749717009,1
-1.202995694639901,-0.714033818378926,-1.8488511570862622,-0.12477970654807376,0
0.40501334867986905,1.823968805624744,1.8952513671064457,-0.21320073639166529,1
-0.2053495215056951,-0.27556268792017413,0.38520898559252403,-0.4832039068447184,0
1.834427851120359,-1.06344462797273,-1.4407333632470922,-0.4299837263710247,1
1.1643194806829258,-0.09319536639799485,0.08170423323000332,-1.1228725353304836,1
-0.41553701967793866,0.076100334881892,-0.22716044198175683,-1.0157171349457141,0
0.5918854314607856,-0.658970074605648,1.3276356294702767,-1.5879404065361193,0
1.0704113877273362,-0.6344497878312977,-0.576116178585794,0.9490668926430358,1
-1.0762434791154516,-1.52319707872759,-0.6994244575203764,-0.9044142713419532,0
-0.7396856748007152,0.7111081806648593,-0.3114187156351167,-0.671897936258988,0
0.4015555203948616,0.7431146425252801,-1.9406169915923515,-0.006960218143757224,0
-0.8235073887879771,-0.9113614304640688,1.6233962495111178,-2.2984727553437305,0
-0.9191233453311739,0.6538391415059123,-0.09404313812525979,3.0202071135051676,0
-0.023642557194155152,0.5529716028937008,-1.295742895400315,0.337756277720374,0
-1.2263923237761531,2.0668898305339822,-0.3385582681267569,0.5723027462639976,1
-0.21324189047831701,-0.028196833551632793,-1.1943318234227362,-0.4089216714963749,0
-1.551025481245528,0.906557354162758,-1.043620697336694,0.9258779972383708,0
0.5675420331087703,0.008068513265482713,0.3746811627928381,-0.5940603809226622,0
0.8998306371730924,-1.1167484498390234,0.08002743157277306,0.27528956280087724,1
-2.3236409242164195,0.7132168628175329,0.42826194776725346,-0.02195452489280971,1
-0.0955196205616,-1.2555144798753306,-1.0868862338010161,-0.36879155394567886,1
-0.6415975494734257,0.7491378398640787,-0.2355947451514727,0.13016939123112106,0
2.0477337658689434,-0.3094221862307365,1.411982174628291,-0.6306788812587938,1
-0.9142669776034043,0.8398101995830931,-1.7657473908547912,-0.7037914235793251,0
0.8979789158028859,-0.8664076778563109,-0.4211966744422611,-0.9708932300551035,1
0.9378905156995518,-0.9565144344586868,0.45822996285548084,-0.9953563484858267,1
-0.6553304949560464,-0.5181632504538225,-0.20931367253445918,-0.5080111666222554,0
0.44851210091607463,1.3207267891490895,-0.5774224907341021,-0.7835581600455215,0
0.12184194809486396,0.27241216053575223,1.2667174753871207,0.015155969902832385,0
-0.5839908881385127,-0.943391391917638,-0.5510744055677276,0.234378026982056,0
0.6863640729920114,0.1346032814233346,-0.5400424643782011,-0.36428296302095964,0
-0.4816967346281637,0.37895229077278786,0.3518343046444906,0.8696238734668678,0
1.9583950691990006,-1.1984806973753999,-0.6941865813900019,0.06895775888647572,1
-0.1719971015222249,1.4795223433616702,-0.19596357830616562,-0.18154310366386325,0
1.092346172618503,-0.40021895510218647,1.1120544572996593,0.96189872690833,1
0.7354990500822252,-0.3474538758862793,0.03977072240528204,-0.5715009786696745,1
-2.1169803941781185,-0.7042343987444901,-1.0126505831211525,-1.7210973367550702,0
-0.8195721789155648,-0.8806313917557528,-0.4743948693692838,-1.701966817094495,0
-0.10352515783014993,-1.0591808574057975,2.1333834177449824,-0.2894995235680554,0
-0.2960825741692655,0.9709692368821435,-1.4677254601345695,-1.6146971008867907,0
1.2578199906130147,-1.0722113812971379,-0.5143671156925971,-0.8383399014670119,1
-1.2436917663903535,-0.9895643308662135,0.7930399463187148,-1.2858722828027187,0
1.874068148670488,0.1355688441369309,1.5747110933198447,0.8043243553109994,1
-2.394922818707582,0.17456226568276914,-1.4870283907271646,-0.581714094929937,0
-1.0998877172087227,-0.9591194457832996,-0.6302673343257305,0.5782627304665411,0
0.24796981028371695,0.5733271841041827,2.905843257088211,-1.2183806545270044,1
-2.096183953374166,0.48591666115282006,1.3435985748388588,0.4953900959818458,1
0.03130501716745763,0.056931802291729124,1.5552769151648036,0.15652079867127,0
-1.9794101185542596,1.2264384966448332,0.5774434266459996,-1.1431740715386354,1
-0.40769961579339004,0.3938557299380477,-1.0538058206013434,-1.045484608417156,0
-1.0548977514943492,-0.3614116049692631,1.1881457707073093,-0.46387693715164147,0
-0.22216384992713858,-0.02574764004484869,-0.9098121848156782,0.14914857783885482,0
-0.09259378183758592,0.8158015926687977,1.0382427115463304,0.22679324995936598,1
0.7091428457942297,0.9198649950687569,-0.0321869849893031,-0.9368337733186245,0
-0.5891057800192068,0.6969355746775844,-1.6336375630015958,1.3002918772602308,0
0.7563814322205631,-0.34211564229667546,-0.5416913816505826,-0.7766905944662374,1
-0.7216126747655892,0.15700144745949332,1.4285184323766165,3.33550231610153,0
0.48325790823080383,0.07608638561487926,-0.033247884131377844,-0.8419132945051451,0
-0.5007399291578349,-0.3233943877368607,-0.06324226265247891,0.7796795572475969,0
0.5050656478995486,-0.867220641487321,1.0384793385864193,-0.8950380605397198,0
-0.7062073420158542,-0.057719274944622104,-0.731228851251892,0.5391461678812342,0
-1.3782001691427819,0.08098802519536892,1.0300007893306524,-2.548651835238374,0
-0.23465832970276482,1.0194005764389884,0.031565256872051535,0.13814560132811926,0
-0.5511365208446615,-0.4757682898898379,1.126142784684366,-1.1388265819190904,0
-0.7054381262569525,0.15199022673035323,-0.2694370695342289,-0.3888557256017234,0
-0.10719097792940115,-0.9295135848982469,-0.16158504379772298,0.32893025891384536,0
0.7495831953215415,0.14116851644279177,1.1191083062738199,-1.4796214459524142,0
0.07606442869972911,-1.0038958291742817,-0.748368826510242,-1.8371806138952418,1
-1.4737118384229593,0.49985445636698694,-1.342756102320638,-0.9161020257023829,0
-0.16244454179455386,0.8571938129492206,-0.35794860055926786,-0.80015545633308,0
2.383937631222361,-0.49346393770591374,-0.7636499097089264,2.0999893485930747,1
-0.3704514940063331,0.11998407830349167,-1.4801725960028846,0.21201028522038703,0
-0.0303120586941769,1.868739154902545,0.19784334457789812,1.1223026352969399,1
0.20085943265658052,1.4616538442363312,0.9381913502709527,0.33780111578349215,1
-0.04636322747974565,-1.6753215533092312,1.053651439878218,0.2614162454104709,0
-1.4719554237178463,0.36590453542995344,-0.69830501825669,-0.7543577077433278,0
0.8785404272339068,-0.21695176115946158,1.1068510784952856,0.42841759909439103,0
1.4314366445815716,0.3428414966430822,0.6741772436354463,-0.5112696085792187,1
0.7796514535021549,0.3259884496884529,-0.34916025382070903,0.5790987448290462,0
1.743866885634291,-0.042008907780429545,-0.7524998275245423,0.6229459313687701,1
-0.2381497981176063,-0.051812771674811235,-1.2293480639075893,0.8651108336270392,0
-0.7143005813316491,0.47623649469035195,0.9277005446812124,0.6040070899016705,0
-0.10547336664057275,0.2777139775339778,0.040012220002178925,-0.4098701529210768,0
0.43830333184342857,-0.5087966414546513,0.2560115597423082,0.5624680390814231,0
0.6705644105649087,-1.1964386198455037,-0.26843961207978617,-1.2331642278175643,1
2.4538702955802325,-0.8557579546595724,0.0679282416370661,0.5814307782802266,1
0.38775423772373757,-0.9751903134315427,-0.8628488653724845,1.5750938380406985,1
1.0739710531546007,0.5440521699952648,0.5757628633573457,-0.3267556308088381,1
0.21458670565892904,-0.07121097816465095,-0.3509390917655004,0.2693615823706279,0
-0.9029523618239371,-1.4306938186813092,-0.32837378606510675,1.132598794296996,0
0.7424083415667493,-0.7599113643936076,1.1986437598121944,-0.29981060977190777,0
0.8593619487159393,0.29178058621370495,1.2681023870434704,1.2509441698350632,1
0.7832303889841709,0.11248599458629237,-0.6550898600431042,1.892258964987369,1
0.3627292397675425,2.4695775216699514,-0.4611543572795319,0.9554781783174284,1
-0.4256251442628382,0.8633923045678671,-1.1513771045931103,-0.14969895923220786,0
-2.02920530170501,-0.45134111625991646,-1.395997469857223,0.11919094388155267,0
0.8408954090480837,-0.9973836153314919,-0.551250050997427,-0.9851226047013466,1
0.5297219401173732,-2.3042135470496197,-1.1121765452797898,-0.5906212966060751,1
-0.38906073443305517,-2.5748833349209415,-0.3180844519469003,-0.38469058506682463,1
-0.05182991659033697,0.18566034380171095,0.5651522243521007,0.032356464532829754,0
0.09213731943585586,-0.4406406293807536,0.11880416044086763,0.6305622342232367,0
0.30419786326371717,0.21797130371844853,0.336765442302722,0.6775611778129363,0
-2.207608063925379,0.011724168381560795,-0.9682906590162478,-0.17732948665462764,0
0.6469016336242823,-0.5020222519758922,-0.1659070103092029,-0.5016366807936526,1
-0.361346437545564,0.20402879227308107,-0.2943023967686582,0.5463830683000503,0
0.5081728064873263,-0.45340759341725634,-2.1976405607422262,-1.4469958367780873,1
-0.4229120373905705,0.9154366689820511,-0.8728303150741176,0.7255060097441759,0
-0.8458134715524265,-0.5892570117543846,-2.5338927067367516,0.17925073600688748,1
-1.3057194447537879,0.38947145620155665,0.4165832711211322,0.14434022538134794,0
-0.6262833090408562,-0.10688176365822986,2.088015224520682,1.5789109891926139,0
0.11240575827515589,0.34825799259256585,-0.8722177337333941,1.0330701909363376,0
1.274285358670455,0.17654186481736162,0.42200927433230256,2.149286188398383,1
0.8841054020773237,0.6286479684602174,0.6327756864165126,-1.1079154711522725,1
0.23349059876150932,-0.676132381047284,0.5425462948107913,2.9880935772838346,0
-1.6319729335167126,-0.21098963787987668,0.09048171333103293,0.561889912924922,0
-0.4626115425680646,0.10681793778508106,0.9411049228606984,0.45937957068274254,0
-0.1680049889833517,1.0548744999358026,1.6215125303313562,-0.5921390101369857,1
0.24799565176716845,-0.45437609838285525,0.14016469128772005,-1.0676831518199272,0
-0.6581498206047034,-1.147491012555278,-0.592716425203566,1.9500107834615124,1
-1.4932091889909582,-0.8769384477513977,-1.9012606782186863,-1.3954699597934852,1
1.4478109226622686,0.16572181414032625,-0.2687847659623268,0.07789706523549492,1
